,,,,bat tracking,,,,,,,,,,,,,,,,bat tracking swing path,,,,,,,,, batted ball ,,,,,,,,,,,,,,,Arm Strength,,,,,,,,,,,,,,,,,,,,,,,,,Base running value (Arm value on folder),,,,,,,,,,,,,,,,,,,Baseruning_run_value,,,,,,,,,,,,,,,Basestealing runnning game,,,,,,,,,,,,,,,,,,,,Exit velocity,,,,,,,,,,,,,,,,,Expected Statistics,,,,,,,,,,,Field Run Value,,,,,,,,,,,,,,,,,,Outs above avergae,,,,,,,,,,,,,Run value ( Swing take),,,,,,,Sprint speed,,,,,,
id,name,year,side,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,fielder_name,team_name,primary_position,primary_position_name,total_throws,total_throws_1b,total_throws_2b,total_throws_3b,total_throws_ss,total_throws_lf,total_throws_cf,total_throws_rf,total_throws_inf,total_throws_of,max_arm_strength,arm_1b,arm_2b,arm_3b,arm_ss,arm_lf,arm_cf,arm_rf,arm_inf,arm_of,arm_overall,entity_name,runner_runs,fielder_runs,runner_runs_advances,runner_runs_thrown_out,runner_runs_hold,fielder_runs_advances,fielder_runs_thrown_out,fielder_runs_hold,n_opp_xb,n_att_xb,rate_att_xb,est_rate_att_generic_runner,est_rate_att_generic_fielder,n_out,n_safe,rate_safe,rate_safe_per_attempt,year.1,start_year,end_year,runner_runs_tot,runner_runs_XB,runner_runs_SBX,N_runner_moved,runner_runs_XB_swipe,runner_runs_XB_snipe,runner_runs_XB_freeze,N_runner_moved_XB,runner_runs_SB2,runner_runs_SB3,simple_stolen_on_running_act_SB2,simple_stolen_on_running_act_SB3,N_runner_moved_SBX,player_name,key_target_base,runs_stolen_on_running_act,n_init,rate_sbx,n_sb,n_cs,n_pk,n_bk,n_fb,n_plus,n_minus,net_act_plus,net_act_minus,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,r_primary_lead_sbx,r_secondary_lead_sbx,r_sec_minus_prim_lead_sbx,"last_name, first_name",attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,total_runs,inf_of_runs,range_runs,arm_runs,dp_runs,catching_runs,framing_runs,throwing_runs,blocking_runs,outs_total,outs_2,outs_3,outs_4,outs_5,outs_6,outs_7,outs_8,outs_9,display_team_name,primary_pos_formatted,fielding_runs_prevented,outs_above_average,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,actual_success_rate_formatted,adj_estimated_success_rate_formatted,diff_success_rate_formatted,team_id,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed
677951,"Witt Jr., Bobby",2024,R,1108,0.911184211,873,74.65727086,0.482851986,0.348224513,0.274368231,0.205040092,0.161552347,7.096192924,16,20.11785154,235,0.212093863,467,0.421480144,29.84538583,5.896695082,-2.059675399,0.483754513,0.966049204,29.40744954,28.44140034,24.03308469,1108,538,0.375464684,0.624535316,0.304832714,0.250929368,0.068773234,0.323420074,0.395910781,0.280669145,0.152416357,0.169144981,0.053903346,0.171003717,0.226765799,0.226765799,"Witt Jr., Bobby",,6,Shortstop,849,0,0,0,849,0,0,0,849,0,94.1,,,,88.5,,,,88.5,,88.5,"Witt Jr., Bobby",-0.361272692,0.347509351,0,0,-0.361272692,0,0,0.347509351,2,0,0,0.828855024,0.798331718,0,0,0,,2024,2024,2024,5.172587057,4.5604599,0.612127157,130,7.687923237,-1.613724222,-1.513739115,97,1.361489995,-0.749362838,10.29802388,-1.709529158,33,"Witt Jr., Bobby",All,0.612127157,1144,0.027097902,25,6,2,0,0,25,8,13.01078186,-4.422287146,12.29092263,16.62446915,4.333546523,11.86303226,21.2873871,9.424354839,"Witt Jr., Bobby",538,15.1,35.7,116.9,92.7,104,95.3,91.1,468,187,411,260,48.3,77,14.3,10.9,709,538,0.332,0.309,0.023,0.588,0.583,0.005,0.41,0.407,0.003,11.51355668,11.51355668,11.53846509,0.347509351,-0.372417762,,,,,4181,0,0,0,0,4181,0,0,0,Royals,SS,12,16,6,12,-4,2,17,-1,73%,70%,3%,118,2600,57.23390993,12.90639214,8.213711029,21.11927626,14.9945305,KC,SS,24,298,156,4.1,30.5
621043,"Correa, Carlos",2024,R,519,0.910526316,421,74.4816078,0.454720617,0.32304038,0.262042389,0.199524941,0.161849711,7.251214913,4,13.32355073,98,0.188824663,224,0.431599229,30.6128451,6.995692686,-1.830244995,0.452793834,2.157902855,27.45898848,25.30108563,29.28641607,519,262,0.442748092,0.557251908,0.229007634,0.270992366,0.057251908,0.332061069,0.36259542,0.305343511,0.152671756,0.202290076,0.08778626,0.179389313,0.160305344,0.217557252,"Correa, Carlos",,6,Shortstop,409,0,0,0,409,0,0,0,409,0,94.1,,,,88.5,,,,88.5,,88.5,"Correa, Carlos",-0.168169051,0.24290831,0.001914539,0,-0.17008359,-0.001885218,0,0.244793528,4,1,0.25,0.492844311,0.563873902,0,1,0.25,1,2024,2024,2024,-0.379590172,0.234489481,-0.614079652,34,1.738604792,0,-1.504115311,34,-0.369859969,-0.244219684,-3.769774495,-1.514614202,0,"Correa, Carlos",All,-0.614079652,628,0,0,0,0,0,0,0,0,-7.055581045,1.771192348,10.14127243,13.85668842,3.715415987,,,,"Correa, Carlos",262,8.9,34.4,113.9,90.3,102.5,94.1,88,442,161,401,117,44.7,24,9.2,6.5,367,262,0.31,0.271,0.039,0.517,0.458,0.059,0.385,0.358,0.027,4.126825255,4.126825255,3.386665676,0.24290831,0.497251269,,,,,2137,0,0,0,0,2137,0,0,0,Twins,SS,3,5,2,2,0,0,3,2,75%,74%,1%,142,1375,25.66162679,3.308919588,0.840433391,14.61310921,6.899164609,MIN,SS,29,148,,4.6,26.8
700242,"Sweeney, Trey",2024,L,199,0.921296296,140,74.33411543,0.432160804,0.328571429,0.231155779,0.185714286,0.130653266,7.722491508,2,-5.430528326,59,0.296482412,74,0.371859296,29.82060021,11.92838289,-4.331516763,0.64321608,5.694555141,34.3082234,28.61366826,26.89873723,199,79,0.443037975,0.556962025,0.291139241,0.189873418,0.075949367,0.35443038,0.506329114,0.139240506,0.202531646,0.240506329,0,0.151898734,0.265822785,0.139240506,"Sweeney, Trey",,6,Shortstop,186,0,0,0,186,0,0,0,186,0,84.9,,,,81,,,,81,,81,"Sweeney, Trey",-0.044214474,0.018479813,0,0,-0.044214474,0,0,0.018479813,1,0,0,0.283986567,0.133114181,0,0,0,,2024,2024,2024,-0.26154153,-0.48497539,0.22343386,7,0.252447629,0,-0.737423019,5,0.067313521,0.156120339,-0.257094253,0.735426154,2,"Sweeney, Trey",All,0.22343386,162,0.00617284,1,0,0,1,0,2,0,-0.032738019,0.51106992,12.37659589,14.68760959,2.311013699,11.769,24.421,12.652,"Sweeney, Trey",79,12.8,27.8,109,91.1,100.9,95.8,87.1,414,172,399,37,46.8,7,8.9,5.9,119,79,0.218,0.213,0.005,0.373,0.426,-0.053,0.279,0.307,-0.028,0.552740178,0.552740178,1.791336699,0.018479813,-1.257076335,,,,,882,0,0,0,0,882,0,0,0,Tigers,SS,1,2,2,2,-2,0,3,-1,76%,75%,1%,116,448,-3.697659854,-0.878697137,-4.890588291,0.757199381,1.314426192,DET,SS,24,42,1,4.39,28.1
642715,"Adames, Willy",2024,R,1185,0.906656465,861,73.59786866,0.332489451,0.290360046,0.210970464,0.134727062,0.097890295,8.105363502,9,-7.248721182,324,0.273417722,403,0.340084388,33.71549135,15.5442978,-0.847263567,0.584810127,-2.05097023,30.28666369,32.33763392,31.59903395,1185,440,0.309090909,0.690909091,0.363636364,0.227272727,0.1,0.438636364,0.338636364,0.222727273,0.190909091,0.1,0.018181818,0.247727273,0.238636364,0.204545455,"Adames, Willy",,6,Shortstop,669,0,0,0,669,0,0,0,669,0,92.9,,,,88.2,,,,88.2,,88.2,"Adames, Willy",0.008465373,0.022348491,0.148453419,0,-0.139988046,-0.131070551,0,0.153419042,7,3,0.428571429,0.467580064,0.491524779,0,3,0.428571429,1,2024,2024,2024,1.705826704,-0.08346224,1.789288944,54,2.436275436,-0.750109503,-1.769628172,37,1.755661406,0.033627538,6.47082081,-0.599368931,17,"Adames, Willy",All,1.789288944,974,0.016427105,15,1,0,1,0,16,1,3.411457607,2.459994272,11.90813991,15.72539263,3.817252711,11.976875,21.8784375,9.9015625,"Adames, Willy",440,20.6,38.2,112.3,88.6,99.8,93,83.4,446,192,400,179,40.7,53,12,7.7,688,440,0.251,0.24,0.011,0.462,0.468,-0.006,0.342,0.341,0.001,1.071404516,1.071404516,0.158521263,0.022348491,0.890534762,,,,,4219,0,0,0,0,4219,0,0,0,Brewers,SS,0,1,4,3,-6,0,-1,1,68%,68%,0%,158,2733,10.79110288,-3.333184099,-11.52954814,13.98618514,11.66764998,MIL,SS,28,179,,4.38,27.4
624641,"Sosa, Edmundo",2024,R,499,0.903985507,348,73.09977623,0.340681363,0.267241379,0.186372745,0.132183908,0.092184369,8.258682184,3,-7.474406216,151,0.30260521,161,0.322645291,34.55796223,11.27362946,-3.445893323,0.511022044,2.49313007,30.03265348,27.53952341,25.12863337,499,186,0.456989247,0.543010753,0.258064516,0.204301075,0.080645161,0.387096774,0.35483871,0.258064516,0.241935484,0.172043011,0.043010753,0.14516129,0.182795699,0.215053763,"Sosa, Edmundo",,6,Shortstop,316,0,84,43,189,0,0,0,316,0,86.3,,79.3,,80.3,,,,81,,81,"Sosa, Edmundo",-0.291987163,0.272024729,0.00266458,0,-0.294651743,-0.001885218,0,0.273909947,4,1,0.25,0.580927368,0.545396479,0,1,0.25,1,2024,2024,2024,1.146146605,1.319382111,-0.173235506,26,1.590893187,0,-0.271511076,22,-0.09774654,-0.075488966,-0.490195495,-0.550480029,4,"Sosa, Edmundo",All,-0.173235506,360,0.011111111,3,1,0,0,0,3,1,-1.180273919,0.139598395,12.81939564,16.32443925,3.505043614,11.6165,20.892,9.2755,"Sosa, Edmundo",186,12.8,27.4,113.7,89.2,100.5,91.9,89,450,152,399,77,41.4,16,8.6,5.8,274,186,0.257,0.239,0.018,0.422,0.395,0.027,0.318,0.307,0.011,4.158442034,4.158442034,3.109065579,0.265865765,0.78351069,,,,,1064,0,0,0,0,1064,0,0,0,Phillies,SS,3,4,4,0,-1,1,3,1,74%,71%,3%,143,1050,3.191795445,-1.879315301,-4.339676822,7.091491434,2.319296134,PHI,SS,28,97,22,4.32,29.2
665161,"Peña, Jeremy",2024,R,1028,0.90893015,776,72.62044988,0.224708171,0.337628866,0.254863813,0.149484536,0.112840467,7.635290282,13,-23.10442601,252,0.245136187,435,0.423151751,28.94126555,8.596608111,-4.966632413,0.555447471,-0.514772126,28.12905408,28.64382621,28.18585381,1028,500,0.504,0.496,0.23,0.218,0.048,0.402,0.372,0.226,0.25,0.194,0.06,0.152,0.178,0.166,"Peña, Jeremy",,6,Shortstop,680,0,0,0,680,0,0,0,680,0,88.3,,,,80.5,,,,80.5,,80.5,"Peña, Jeremy",0.223670099,-0.298281303,0.350748531,0,-0.127078432,-0.465789521,0,0.167508217,19,11,0.578947368,0.561311045,0.549555253,0,11,0.578947368,1,2024,2024,2024,3.038547828,1.811380539,1.227167289,71,3.87704367,-0.753653605,-1.312009527,52,1.224654841,0.002512449,7.086094771,-0.402069877,19,"Peña, Jeremy",All,1.227167289,819,0.021978022,15,3,0,1,0,16,3,7.122575651,-0.438550757,12.44131884,16.04253887,3.601220026,11.58905556,21.73194444,10.14288889,"Peña, Jeremy",500,7.5,28.8,109.5,88.2,99.3,91.3,86.3,418,144,399,194,38.8,27,5.4,4.2,650,500,0.266,0.262,0.004,0.394,0.401,-0.007,0.305,0.314,-0.009,-3.200858275,-3.200858275,-2.038353052,-0.298281303,-0.864223919,,,,,4164,0,0,0,0,4164,0,0,0,Astros,SS,-2,-2,3,-3,-2,0,-1,-1,78%,79%,-1%,117,2272,-3.828012851,-4.018346596,-13.68556426,3.424211932,10.45168607,HOU,SS,26,283,106,4.22,29.8
596019,"Lindor, Francisco",2024,R,1116,0.910277325,857,72.42848797,0.235663082,0.373395566,0.286738351,0.182030338,0.139784946,7.565374659,13,-6.788224637,259,0.232078853,439,0.393369176,34.22395877,13.02362606,-1.470007212,0.560035842,3.476300514,30.41598949,26.93968897,26.20754625,1116,494,0.348178138,0.651821862,0.313765182,0.261133603,0.076923077,0.429149798,0.360323887,0.210526316,0.196356275,0.127530364,0.024291498,0.232793522,0.232793522,0.186234818,"Lindor, Francisco",,6,Shortstop,694,0,0,0,694,0,0,0,694,0,92.3,,,,82.8,,,,82.8,,82.8,"Lindor, Francisco",-0.03525652,0.060237548,0.058429611,0,-0.09368613,-0.058553235,0,0.118790783,4,1,0.25,0.359746831,0.383984013,0,1,0.25,1,2024,2024,2024,3.160755374,1.121018546,2.039736828,93,4.392234896,-1.582656792,-1.688559558,65,1.316683652,0.723053176,7.201797397,3.147229022,28,"Lindor, Francisco",All,2.039736828,1199,0.020850709,22,3,1,2,0,24,4,10.46930024,-0.120273825,12.93987865,17.7888683,4.848989652,14.16404167,27.17170833,13.00766667,"Lindor, Francisco",494,17,35.4,112.7,90.9,101.1,95.1,85.4,432,188,397,234,47.4,67,13.6,9.7,689,494,0.273,0.278,-0.005,0.5,0.539,-0.039,0.363,0.381,-0.018,13.54839684,13.54839684,11.51377669,0.060237548,1.974382597,,,,,3935,0,0,0,0,3935,0,0,0,Mets,SS,11,15,0,17,0,-1,15,0,78%,75%,3%,121,2713,25.53405555,2.595385341,-12.63934135,20.92274138,14.65527018,NYM,SS,30,223,,4.44,27.6
608369,"Seager, Corey",2024,L,820,0.905077263,642,72.28371272,0.208536585,0.333333333,0.26097561,0.19470405,0.152439024,6.646551415,14,-3.013895905,178,0.217073171,318,0.387804878,33.95352202,12.34547649,-0.67994315,0.513414634,6.934626007,33.54567127,26.61104527,27.48515173,820,381,0.409448819,0.590551181,0.312335958,0.24671916,0.031496063,0.406824147,0.372703412,0.220472441,0.209973753,0.154855643,0.044619423,0.196850394,0.217847769,0.175853018,"Seager, Corey",,6,Shortstop,520,0,0,0,520,0,0,0,520,0,83.3,,,,80.8,,,,80.8,,80.8,"Seager, Corey",0.001315263,-0.001072854,0.001914539,0,-0.000599277,-0.001885218,0,0.000812364,2,1,0.5,0.499543845,0.500113932,0,1,0.5,1,2024,2024,2024,-4.693362791,-4.029296811,-0.66406598,27,1.467310032,-1.734287121,-3.762319721,27,-0.540524924,-0.123541056,-5.857695763,-0.967594014,0,"Seager, Corey",All,-0.66406598,700,0,0,0,0,0,0,0,0,-9.629257677,2.803967901,10.65993723,13.35082628,2.690889051,,,,"Seager, Corey",381,13.5,38.6,113.3,92.1,103.3,95.9,87.9,457,190,392,193,50.7,58,15.2,10.9,533,381,0.278,0.28,-0.002,0.512,0.573,-0.061,0.365,0.391,-0.026,3.211819933,3.211819933,4.065946869,-0.001072854,-0.853054082,,,,,2878,0,0,0,0,2878,0,0,0,Rangers,SS,4,5,9,-2,-2,1,4,1,78%,77%,1%,140,1872,25.1400774,4.873169543,0.904671738,12.80386509,6.558371032,TEX,SS,30,155,,4.76,25.3
682928,"Abrams, CJ",2024,L,1024,0.902202643,794,72.24480226,0.239257813,0.318639798,0.247070313,0.134760705,0.104492188,7.503694268,32,-18.95131762,230,0.224609375,379,0.370117188,28.98075315,12.3794988,-2.987193411,0.619140625,4.109034664,31.12264446,27.0136098,30.1643717,1024,418,0.406698565,0.593301435,0.279904306,0.227272727,0.086124402,0.45215311,0.330143541,0.217703349,0.234449761,0.129186603,0.043062201,0.217703349,0.200956938,0.174641148,"Abrams, CJ",,6,Shortstop,682,0,0,0,682,0,0,0,682,0,92.8,,,,86.1,,,,86.1,,86.1,"Abrams, CJ",0.000630394,-0.001643547,0.001914539,0,-0.001284146,-0.001885218,0,0.000241671,2,1,0.5,0.5013696,0.498575732,0,1,0.5,1,2024,2024,2024,3.835498848,1.303291612,2.532207236,91,3.531626008,-1.539720764,-0.688613632,56,1.599076111,0.933131125,11.37933094,5.433951435,35,"Abrams, CJ",All,2.532207236,799,0.040050063,27,5,1,2,0,29,6,20.13507933,-3.321796953,12.60124652,16.39480641,3.793559889,13.14321875,24.3844375,11.24121875,"Abrams, CJ",418,15.1,33,110,88.2,99.5,93.6,84,429,173,404,170,40.7,29,6.9,4.8,602,418,0.246,0.243,0.003,0.433,0.413,0.02,0.322,0.32,0.002,-14.84184309,-14.84184309,-13.56429026,-0.001643547,-1.275909274,,,,,3512,0,0,0,0,3512,0,0,0,Nationals,SS,-14,-18,-5,-6,-6,0,-10,-8,73%,76%,-3%,120,2261,3.992366773,3.370102841,-21.58519238,11.68853685,10.51891946,WSH,SS,23,193,7,4.26,28.5
657557,"DeJong, Paul",2024,R,936,0.908737864,634,72.04020519,0.15491453,0.269716088,0.182692308,0.119873817,0.081196581,6.899971143,11,-19.29209619,302,0.322649573,274,0.292735043,34.95612476,16.02457158,-1.678575024,0.566239316,4.874311922,32.17939142,27.30507949,27.20901382,936,294,0.319727891,0.680272109,0.333333333,0.244897959,0.102040816,0.428571429,0.343537415,0.227891156,0.166666667,0.108843537,0.044217687,0.261904762,0.234693878,0.183673469,"DeJong, Paul",,6,Shortstop,524,0,0,93,431,0,0,0,524,0,82.9,,,81.3,80.7,,,,81,,81,"DeJong, Paul",0.139619513,-0.101969192,0.173204515,0,-0.033585003,-0.139850817,0,0.037881625,5,2,0.4,0.347310742,0.374480991,0,2,0.4,1,2024,2024,2024,-2.239420681,-1.257059367,-0.982361313,31,1.308272605,-0.942023794,-1.623308179,27,-0.857905476,-0.124455837,-4.183666967,-0.791604242,4,"DeJong, Paul",All,-0.982361313,564,0.007092199,2,2,0,0,0,2,2,-5.026042923,0.050771714,11.44507246,15.37491123,3.929838768,11.228,22.8205,11.5925,"DeJong, Paul",294,20,36.4,111.5,87.8,100,93.3,80.9,435,188,394,122,41.5,30,10.2,6.2,482,294,0.227,0.216,0.011,0.427,0.402,0.025,0.302,0.293,0.009,-1.940790393,-1.940790393,-0.805181507,-0.101969192,-1.033639695,,,,,2190,0,0,0,0,2190,0,0,0,White Sox,SS,-1,-1,-5,1,2,1,0,-1,76%,76%,0%,118,1851,-5.530622029,13.52248165,-31.34481301,5.589360421,6.702348907,KC,SS,30,115,,4.59,26.8
641487,"Crawford, J.P.",2024,L,651,0.906685237,524,71.92572616,0.231950845,0.290076336,0.233486943,0.122137405,0.098310292,7.270289616,5,-27.24572155,127,0.195084485,250,0.384024578,36.82880255,7.752473504,-1.549595504,0.413210445,2.688561565,38.11662714,35.42806557,25.35173195,651,291,0.4604811,0.5395189,0.243986254,0.213058419,0.082474227,0.312714777,0.432989691,0.254295533,0.182130584,0.209621993,0.068728522,0.130584192,0.223367698,0.18556701,"Crawford, J.P.",,6,Shortstop,323,0,0,0,323,0,0,0,323,0,86,,,,83.2,,,,83.2,,83.2,"Crawford, J.P.",-0.328032096,0.396740938,0,0,-0.328032096,0,0,0.396740938,2,0,0,0.724985094,0.838682599,0,0,0,,2024,2024,2024,1.417147567,1.260421739,0.156725829,48,3.040666474,-0.769162409,-1.011082327,43,0.347077987,-0.190352158,-1.245472317,-1.180781834,5,"Crawford, J.P.",All,0.156725829,790,0.006329114,5,0,0,0,0,5,0,-4.994160787,2.567906636,10.71875916,13.41804843,2.699289267,10.8236,21.4604,10.6368,"Crawford, J.P.",291,13.2,30.2,110.7,87.5,99,91.5,85.6,429,159,394,110,37.8,19,6.5,4.2,451,291,0.202,0.226,-0.024,0.321,0.37,-0.049,0.283,0.312,-0.029,1.344651906,1.344651906,0.617520891,0.396740938,0.330390077,,,,,2684,0,0,0,0,2684,0,0,0,Mariners,SS,1,1,2,0,-1,-1,4,-3,80%,80%,0%,136,1911,-11.85634967,-19.45231314,-18.92029582,19.62446115,6.891798139,SEA,SS,29,147,,4.55,26.8
621020,"Swanson, Dansby",2024,R,991,0.90419708,725,71.73441603,0.12815338,0.333793103,0.24419778,0.154482759,0.113017154,7.440274178,22,-23.03339289,266,0.268415742,354,0.357214934,35.17100522,14.83825206,0.152423023,0.559031282,-1.610761823,30.61036058,32.22112241,27.44085129,991,393,0.498727735,0.501272265,0.231552163,0.216284987,0.053435115,0.432569975,0.361323155,0.20610687,0.290076336,0.170483461,0.038167939,0.142493639,0.190839695,0.167938931,"Swanson, Dansby",,6,Shortstop,566,0,0,0,566,0,0,0,566,0,85.9,,,,81.3,,,,81.3,,81.3,"Swanson, Dansby",-0.052031449,0.03025466,0.001914539,0,-0.053945988,-0.001885218,0,0.032139878,4,1,0.25,0.313298156,0.28835657,0,1,0.25,1,2024,2024,2024,4.222602529,2.930443851,1.292158678,67,4.35588306,0,-1.425439209,50,0.837437416,0.454721261,3.064090421,1.973961551,17,"Swanson, Dansby",All,1.292158678,831,0.019253911,14,2,0,1,0,15,2,3.89985884,1.138193133,12.22416154,16.43262692,4.208465385,12.434125,24.58525,12.151125,"Swanson, Dansby",393,10.4,32.6,109.8,89.4,100.2,94.9,85.1,425,153,389,168,42.7,36,9.2,6.1,593,393,0.242,0.241,0.001,0.39,0.423,-0.033,0.307,0.324,-0.017,12.41627537,12.41627537,13.07933393,0.03025466,-0.693313223,,,,,3820,0,0,0,0,3820,0,0,0,Cubs,SS,13,17,14,2,2,-1,19,-2,76%,73%,3%,112,2355,-2.794274639,-11.22864252,-20.15382611,20.60508892,7.983105064,CHC,SS,30,225,2,4.38,27.8
607208,"Turner, Trea",2024,R,905,0.904095904,680,71.60324073,0.171270718,0.341176471,0.256353591,0.133823529,0.100552486,7.589410055,15,-4.328171899,225,0.248618785,349,0.385635359,29.03925743,11.04265503,-5.449941204,0.614364641,3.917323818,31.59286209,27.67553827,27.44243088,905,408,0.470588235,0.529411765,0.264705882,0.213235294,0.051470588,0.43627451,0.338235294,0.225490196,0.257352941,0.159313725,0.053921569,0.178921569,0.178921569,0.171568627,"Turner, Trea",,6,Shortstop,514,0,0,0,514,0,0,0,514,0,88.3,,,,81.9,,,,81.9,,81.9,"Turner, Trea",-0.379576524,0.340702294,0.078021545,0,-0.457598069,-0.058699163,0,0.399401456,6,1,0.166666667,0.488551485,0.477830989,0,1,0.166666667,1,2024,2024,2024,3.018194549,1.530706101,1.487488447,74,3.915725021,-1.590325925,-0.794692994,56,1.068920003,0.418568445,4.649095297,1.55384612,18,"Turner, Trea",All,1.487488447,884,0.019230769,15,2,0,1,0,16,2,5.21534076,0.987600656,12.50787748,16.5125755,4.00469802,12.58511765,25.75405882,13.16894118,"Turner, Trea",408,11.5,30.9,110.6,89.1,99.7,93.2,86.2,459,161,405,166,40.7,28,6.9,5.2,539,408,0.295,0.263,0.032,0.469,0.43,0.039,0.349,0.323,0.026,-3.316178688,-3.316178688,-2.157986689,0.340702294,-1.498894292,,,,,3056,0,0,0,0,3056,0,0,0,Phillies,SS,-2,-2,-3,-2,1,1,-6,3,72%,72%,0%,143,2043,19.74096109,10.6174742,-12.88118461,14.64467567,7.359995832,PHI,SS,31,228,80,4.22,29.6
678662,"Tovar, Ezequiel",2024,R,1284,0.904862579,876,71.32289614,0.189252336,0.305936073,0.208722741,0.117579909,0.080218069,7.544707375,17,-4.85326619,408,0.317757009,405,0.315420561,35.95823824,10.49065826,-2.304337701,0.479750779,2.165135835,29.27301335,27.10787752,24.76340285,1284,467,0.344753747,0.655246253,0.336188437,0.246252677,0.072805139,0.364025696,0.364025696,0.271948608,0.141327623,0.128479657,0.074946467,0.222698073,0.235546039,0.197002141,"Tovar, Ezequiel",,6,Shortstop,668,0,0,0,668,0,0,0,668,0,90.2,,,,85,,,,85,,85,"Tovar, Ezequiel",0.008380023,0.008845469,0.202131102,0,-0.193751078,-0.184528474,0,0.193373942,4,2,0.5,0.55409757,0.567557088,0,2,0.5,1,2024,2024,2024,0.927789456,1.89298584,-0.965196384,77,4.163427174,-0.88271708,-1.387724254,66,-1.179570751,0.214374366,-4.259708524,0.448341034,11,"Tovar, Ezequiel",All,-0.965196384,881,0.010215664,6,3,1,1,0,7,4,-2.999675944,-0.811691546,12.19916379,16.93455419,4.735390394,12.24577778,23.62288889,11.37711111,"Tovar, Ezequiel",467,18.9,38.5,110.6,88.8,99.3,93.1,84.1,456,195,410,186,39.8,42,9,6,695,467,0.269,0.231,0.038,0.469,0.41,0.059,0.324,0.291,0.033,15.60337119,15.60337119,11.16431977,0.008845469,4.430205957,,,,,4127,0,0,0,0,4127,0,0,0,Rockies,SS,11,15,12,-1,5,0,9,6,74%,72%,2%,115,2528,4.99116239,11.46405164,-15.87504662,1.508322829,7.893834545,COL,SS,22,203,,4.36,28.1
687263,"Neto, Zach",2024,R,921,0.902941176,692,70.97595161,0.146579805,0.338150289,0.254071661,0.138728324,0.104234528,7.108802226,37,-16.13924907,229,0.24864278,346,0.37567861,33.42922074,14.55907499,-6.134423385,0.564603692,11.94703897,34.29839467,22.3513557,22.14158617,921,407,0.452088452,0.547911548,0.292383292,0.186732187,0.068796069,0.461916462,0.339066339,0.199017199,0.248157248,0.171990172,0.031941032,0.213759214,0.167076167,0.167076167,"Neto, Zach",,6,Shortstop,781,0,0,0,781,0,0,0,781,0,98.6,,,,87.9,,,,87.9,,87.9,"Neto, Zach",-1.11933333,0.905588936,0.007658158,-0.765949789,-0.361041698,-0.007540872,0.769449831,0.143679978,12,5,0.416666667,0.493058264,0.418460512,1,4,0.333333333,0.8,2024,2024,2024,2.848996324,0.861542949,1.987453375,72,2.440480563,-0.93107234,-0.647865274,42,1.182433697,0.805019678,9.735436518,3.730560511,30,"Neto, Zach",All,1.987453375,727,0.038514443,24,4,1,0,1,25,5,16.28898115,-2.822984123,12.32767338,16.795887,4.468213622,12.66046429,25.89321429,13.23275,"Neto, Zach",407,12.3,29,111.3,88.5,100.1,94.2,83.9,428,163,398,158,38.8,34,8.4,5.6,602,407,0.249,0.233,0.016,0.443,0.421,0.022,0.33,0.319,0.011,-0.83266717,-0.83266717,-4.107722886,0.905588936,2.369466779,,,,,3998,0,0,0,0,3998,0,0,0,Angels,SS,-4,-5,-7,0,-1,1,-8,2,79%,79%,0%,108,2289,7.093242531,1.177711152,-13.334668,9.995538415,9.254660962,LAA,SS,23,210,1,4.37,28.2
